ID,Sana,Xizmat_turi,Sektor,Mintaqa,Kredit_ball,Yosh,Tajriba_yil,DSR,Joriy_kreditlar,Oldingi_default,Garov_sifati,Mulk_turi,LTV,Leverage,Foyda_stavkasi,Muddat_oy,Garov_qiymati_UZS,Moliyalash_UZS,Likvidlik,Kapital_ulushi,Sharia_audit,Gharar_darajasi,Maysir_ekspozitsiyasi,Halal_sertifikat,PLS_ulushi,Sharia_maslahatlari,Ijara_sertifikat,Sukuk_daraja,Volatillik,Inflyatsiya,YIM_osish,Valyuta_tebranishi,Sektor_osish,Bank_indeksi,Likvidlik_muhiti,Credit_LTV_ratio,Gharar_maysir,Risk_adj_ret,DSR_LTV,Macro_stress,Prev_default_rate,Sharia_adj_signal,PD,LGD,EAD_UZS,EL_UZS,VaR_95_kunlik,Sharpe_nisbati,Default
TXN-2023-2170,2023-01-30,Murabaha,Qurilish,Toshkent,645,42,6.8,0.4864,1,0,5,Tovar,0.5097,0.467,0.2005,48,200444279,174562718,0.4575,0.5227,0.7317,0.0935,0.2681,0,0.4503,1,0,,0.101,0.1029,0.0553,0.25,0.0694,1.0469,0.6238,1262.9276,0.3616,1.9652,0.2479,0.2976,0.0,0.4671,0.0449,0.45,174562718,3524854,-0.0105,0.6978,0
TXN-2023-2171,2023-02-01,Ijara,Xizmat,Samarqand,735,34,19.4,0.5508,3,0,2,Boshqa,0.6367,1.447,0.1115,12,189398200,227948290,0.4727,0.5116,0.8495,0.1006,0.1209,1,0.2015,3,1,,0.1142,0.0917,0.0788,0.25,0.0766,1.0797,0.6028,1152.5233,0.2215,0.968,0.3507,0.2629,0.0,0.6613,0.0378,0.35,227948290,3018116,-0.0118,-0.1617,1
TXN-2023-2172,2023-06-29,Murabaha,Ishlab chiqarish,Boshqa,753,30,1.8,0.4172,1,0,4,Sanoat uskunasi,0.2877,6.558,0.0702,48,420815685,257354263,0.9368,0.4346,0.4659,0.3444,0.1944,1,0.4094,3,0,,0.091,0.0762,0.0529,0.25,0.0521,1.1232,0.7027,2608.372,0.5388,0.7625,0.12,0.2734,0.0,0.2149,0.0373,0.45,257354263,4321002,-0.0094,-0.6569,0
TXN-2021-2173,2021-06-07,Murabaha,Qishloq xo'jaligi,Toshkent,635,30,12.5,0.5056,0,1,2,Ko'chmas mulk,0.5721,3.953,0.1389,72,603165827,140186132,0.7569,0.4279,0.8142,0.1462,0.1023,1,0.3204,3,0,,0.0957,0.1115,0.0728,0.25,0.0474,1.033,0.6002,1108.0396,0.2485,1.4365,0.2892,0.2887,1000.0,0.6119,0.1224,0.45,140186132,7719691,-0.0099,0.0925,0
TXN-2024-2174,2024-03-21,Sukuk,Ishlab chiqarish,Toshkent,611,34,15.5,0.4963,1,0,1,Ko'chmas mulk,0.5447,3.809,0.1334,12,226257822,128119319,0.7038,0.3658,0.8672,0.0603,0.1049,1,0.7596,4,0,AA,0.0873,0.0861,0.0348,0.25,0.0769,1.1816,0.6319,1119.6566,0.1652,1.5109,0.2703,0.3012,0.0,0.724,0.031,0.28,128119319,1113302,-0.009,0.0393,0
TXN-2021-2175,2021-10-09,Murabaha,Savdo,Buxoro,640,41,6.7,0.227,3,0,4,Tovar,0.5594,1.092,0.193,48,349015428,269856359,0.6916,0.1038,0.8135,0.2061,0.167,0,0.366,2,0,,0.0907,0.1119,0.0222,0.25,0.1113,1.0598,0.4877,1142.1255,0.3731,2.1041,0.127,0.3398,0.0,0.51,0.0261,0.45,269856359,3171709,-0.0094,0.694,1
TXN-2023-2176,2023-12-21,Ijara,Ishlab chiqarish,Boshqa,673,24,16.1,0.4502,5,0,4,Sanoat uskunasi,0.6167,6.806,0.117,48,157420645,274468950,0.6883,0.4174,0.7211,0.0174,0.2135,1,0.2596,1,1,,0.0668,0.0766,0.053,0.1153,0.0225,1.039,0.8356,1089.4607,0.2309,1.7266,0.2776,0.1389,0.0,0.5546,0.0321,0.35,274468950,3081552,-0.0069,-0.1949,0
TXN-2023-2177,2023-01-22,Murabaha,Xizmat,Samarqand,720,34,3.0,0.5035,3,1,4,Ko'chmas mulk,0.4148,1.148,0.1449,48,231180001,163452988,0.9151,0.153,0.4908,0.2185,0.0708,1,0.7456,4,0,,0.1006,0.05,0.0361,0.25,0.0331,0.8927,0.8236,1731.4004,0.2893,1.4253,0.2089,0.2639,0.3332,0.3488,0.0433,0.45,163452988,3182930,-0.0104,0.1478,0
TXN-2023-2178,2023-03-27,Ijara,Ishlab chiqarish,Andijon,645,37,18.3,0.6108,2,0,5,Ko'chmas mulk,0.4295,0.102,0.1154,36,323134462,80970826,0.6494,0.2926,0.5459,0.3987,0.4,0,0.3709,0,1,,0.1373,0.0769,0.0247,0.2076,0.0332,1.0238,0.7133,1498.3823,0.7987,0.8343,0.2623,0.2599,0.0,0.1099,0.0664,0.35,80970826,1881749,-0.0142,-0.1061,0
TXN-2022-2179,2022-10-06,Ijara,Ishlab chiqarish,Samarqand,697,27,7.3,0.4783,4,0,2,Tovar,0.8239,2.539,0.1022,60,147721954,45445528,0.7544,0.4016,0.8219,0.2734,0.0229,1,0.4834,1,1,,0.0725,0.0503,0.0862,0.25,0.0993,1.0831,0.7499,844.9297,0.2964,1.3898,0.3941,0.214,0.0,0.5783,0.0835,0.35,45445528,1328384,-0.0075,-0.3833,0
TXN-2024-2180,2024-08-23,Musharaka,Qishloq xo'jaligi,Samarqand,784,55,0.5,0.5069,3,1,2,Sanoat uskunasi,0.7016,1.126,0.0771,36,383734871,235482131,0.5916,0.6,0.9087,0.2319,0.2518,1,0.6436,3,0,,0.1699,0.1377,0.0687,0.25,0.037,1.115,0.6674,1115.8567,0.4837,0.4509,0.3556,0.319,0.3332,0.4692,0.1791,0.6,235482131,25310083,-0.0176,-0.3116,0
TXN-2022-2181,2022-07-25,Murabaha,Qishloq xo'jaligi,Toshkent,677,29,14.2,0.3221,3,1,5,Sanoat uskunasi,0.5772,0.417,0.1608,36,158181362,293231821,0.5876,0.313,0.83,0.1665,0.0185,1,0.5928,5,0,,0.1579,0.14,0.0585,0.25,0.0626,1.1435,0.7215,1170.9268,0.1851,1.0117,0.1859,0.3315,0.3332,0.6764,0.0178,0.45,293231821,2347415,-0.0164,0.1949,0
TXN-2022-2182,2022-05-27,Murabaha,Qishloq xo'jaligi,Buxoro,671,31,4.0,0.368,2,0,4,Ko'chmas mulk,0.7678,6.82,0.1207,48,451599967,128768624,0.7199,0.2158,0.7309,0.1241,0.2385,0,0.1278,2,0,,0.1271,0.076,0.0533,0.1997,0.036,0.9986,0.3125,872.7742,0.3626,0.9416,0.2825,0.2224,0.0,0.4659,0.0643,0.45,128768624,3727318,-0.0132,-0.0735,0
TXN-2021-2183,2021-08-21,Murabaha,Qurilish,Boshqa,515,28,3.7,0.145,1,0,3,Sanoat uskunasi,0.5373,2.535,0.1486,72,407378286,192716449,0.5728,0.3968,0.9317,0.198,0.0654,1,0.5672,0,0,,0.1267,0.0649,0.0741,0.25,0.0923,1.0087,0.7536,956.6524,0.2634,1.164,0.0779,0.2408,0.0,0.6863,0.085,0.45,192716449,7367199,-0.0131,0.1468,0
TXN-2021-2184,2021-02-23,Murabaha,Ishlab chiqarish,Samarqand,421,55,5.0,0.2049,1,0,4,Tovar,0.6111,7.056,0.1671,60,477877433,373924564,0.6278,0.3164,0.5395,0.0819,0.1006,0,0.3674,3,0,,0.0756,0.0721,0.078,0.25,0.0887,1.1043,0.4735,687.8397,0.1825,2.1815,0.1252,0.2442,0.0,0.441,0.1081,0.45,373924564,18197449,-0.0078,0.4908,0
TXN-2022-2185,2022-01-17,Ijara,Xizmat,Buxoro,678,43,1.0,0.1932,2,0,5,Moliyaviy aktiv,0.5672,2.187,0.1471,72,452279494,606470592,0.4061,0.05,0.7692,0.0144,0.1429,1,0.516,3,1,,0.0673,0.0931,0.0387,0.25,0.0587,0.9764,0.3743,1193.332,0.1573,2.153,0.1096,0.3044,0.0,0.6482,0.0083,0.35,606470592,1756820,-0.007,0.2541,0
TXN-2023-2186,2023-10-20,Sukuk,Ishlab chiqarish,Namangan,636,28,3.8,0.5386,5,0,4,Tovar,0.236,0.165,0.0828,24,780229794,112527789,0.7974,0.4695,0.8248,0.1438,0.1867,1,0.4817,4,0,AA,0.0805,0.1243,0.0494,0.25,0.0596,1.0218,0.679,2683.6757,0.3305,1.016,0.1271,0.3249,0.0,0.5522,0.0097,0.28,112527789,304523,-0.0083,-0.5863,0
TXN-2023-2187,2023-11-27,Sukuk,Qurilish,Samarqand,601,49,10.7,0.4538,1,1,4,Sanoat uskunasi,0.6763,0.076,0.0756,24,331779960,139590447,0.6374,0.5429,0.8164,0.1039,0.2646,1,0.2487,1,0,A,0.0573,0.0741,0.0525,0.25,0.0567,1.074,0.7376,887.4012,0.3685,1.2966,0.3069,0.2716,0.999,0.5156,0.0265,0.28,139590447,1037091,-0.0059,-0.9495,0
TXN-2023-2188,2023-03-04,Ijara,Qurilish,Samarqand,665,40,0.5,0.5046,2,1,3,Sanoat uskunasi,0.5901,5.771,0.1377,36,102717931,203968230,0.5096,0.0833,0.8735,0.0917,0.1334,1,0.1759,1,1,,0.1144,0.1086,0.0716,0.176,0.0868,0.9427,0.901,1124.9463,0.225,1.1928,0.2978,0.2129,0.4998,0.6769,0.0457,0.35,203968230,3264600,-0.0119,0.0669,0
TXN-2024-2189,2024-02-25,Ijara,Qishloq xo'jaligi,Toshkent,639,40,1.9,0.2177,1,0,3,Transport,0.5814,0.099,0.1398,12,264361074,63403287,0.4731,0.4946,0.715,0.0076,0.1199,1,0.2506,5,1,,0.0754,0.0966,0.0517,0.1361,0.0919,0.8816,0.386,1097.2686,0.1275,1.8292,0.1265,0.181,0.0,0.6239,0.0438,0.35,63403287,972039,-0.0078,0.1303,0
TXN-2021-2190,2021-08-30,Ijara,Ishlab chiqarish,Toshkent,740,34,0.5,0.4105,1,1,5,Ko'chmas mulk,0.2653,2.387,0.1031,48,185935449,33084070,0.5119,0.2777,0.9668,0.2174,0.14,1,0.5443,4,1,,0.1123,0.1296,0.0625,0.25,0.0453,0.935,0.503,2778.4668,0.3574,0.9098,0.1089,0.3171,0.999,0.6212,0.0078,0.35,33084070,89948,-0.0116,-0.2395,0
TXN-2022-2191,2022-06-21,Murabaha,Qurilish,Toshkent,652,30,3.2,0.3889,3,0,4,Moliyaviy aktiv,0.4731,0.884,0.1798,24,107891578,58312721,0.7931,0.5641,0.6346,0.164,0.0684,1,0.2634,2,0,,0.1084,0.1168,0.054,0.0696,0.1278,1.0343,0.7089,1375.3757,0.2324,1.6428,0.184,0.1323,0.0,0.4871,0.044,0.45,58312721,1154542,-0.0112,0.4591,0
TXN-2022-2192,2022-06-18,Sukuk,Savdo,Samarqand,581,41,7.8,0.5071,4,0,3,Transport,0.6034,2.909,0.099,36,527034131,122414106,0.5792,0.6,0.7848,0.3642,0.2626,1,0.3154,2,0,AA,0.0695,0.115,0.0728,0.25,0.078,0.9933,0.6514,961.2816,0.6268,1.4051,0.306,0.2922,0.0,0.2929,0.056,0.28,122414106,1919027,-0.0072,-0.4453,0
TXN-2024-2193,2024-12-12,Ijara,Qurilish,Namangan,729,32,9.6,0.391,1,0,4,Sanoat uskunasi,0.4508,0.838,0.0977,48,203622430,89405493,0.3833,0.5227,0.7827,0.4228,0.2277,1,0.5034,2,1,,0.0682,0.0898,0.0698,0.1232,0.1126,0.9917,0.4756,1613.3692,0.6505,1.4112,0.1763,0.1432,0.0,0.2736,0.023,0.35,89405493,719425,-0.0071,-0.4731,0
TXN-2023-2194,2023-07-03,Musharaka,Xizmat,Samarqand,626,56,17.4,0.3105,0,0,4,Boshqa,0.6844,0.095,0.121,36,100042287,83858823,0.396,0.4879,0.8241,0.2691,0.0524,1,0.3362,1,0,,0.3696,0.0975,0.0481,0.25,0.0737,0.9338,0.7662,913.3218,0.3215,0.3265,0.2125,0.2994,0.0,0.5591,0.2434,0.6,83858823,12245275,-0.0383,-0.0243,0
TXN-2022-2195,2022-03-16,Murabaha,Qurilish,Namangan,689,25,5.6,0.529,2,0,3,Boshqa,0.4625,3.281,0.1595,24,166191379,153811560,0.4666,0.3161,0.79,0.1882,0.0552,1,0.6151,1,0,,0.0972,0.1051,0.0421,0.25,0.0649,1.0656,0.672,1486.5248,0.2433,1.6243,0.2447,0.313,0.0,0.5977,0.0522,0.45,153811560,3610426,-0.0101,0.3037,0
TXN-2024-2196,2024-06-07,Musharaka,Ishlab chiqarish,Namangan,604,53,1.8,0.6808,3,0,4,Sanoat uskunasi,0.4706,0.931,0.1944,72,952443270,146889794,0.8246,0.3243,0.8781,0.152,0.1712,1,0.6198,1,0,,0.2916,0.1177,0.0396,0.25,0.0422,0.9152,0.8518,1280.7448,0.3232,0.6645,0.3204,0.3282,0.0,0.5943,0.1351,0.6,146889794,11902717,-0.0302,0.2209,0
TXN-2022-2197,2022-08-08,Musharaka,Qurilish,Boshqa,589,36,15.5,0.3484,1,0,1,Ko'chmas mulk,0.6274,2.001,0.2028,60,555809973,87420210,0.6215,0.3871,0.6343,0.1501,0.0244,0,0.3984,3,0,,0.1798,0.093,0.0863,0.25,0.032,0.9034,0.6816,937.3001,0.1745,1.1214,0.2186,0.2567,0.0,0.5236,0.5152,0.6,87420210,27025154,-0.0186,0.4047,0
TXN-2024-2198,2024-11-22,Sukuk,Qishloq xo'jaligi,Samarqand,652,40,9.0,0.1621,0,0,3,Transport,0.7797,3.717,0.0724,48,379059771,47936954,0.3916,0.1906,0.45,0.1833,0.1377,1,0.4937,3,0,AAA,0.1003,0.1049,0.1,0.25,0.047,1.0282,0.2613,835.141,0.321,0.7141,0.1264,0.2549,0.0,0.3055,0.0428,0.28,47936954,574899,-0.0104,-0.5746,0
TXN-2023-2199,2023-10-03,Musharaka,Savdo,Andijon,646,46,5.1,0.534,2,1,4,Moliyaviy aktiv,0.7781,3.034,0.0465,48,357259849,197476144,0.4989,0.2283,0.6284,0.1818,0.0388,1,0.3341,1,0,,0.2913,0.1044,0.0771,0.2468,0.0796,1.0184,0.7596,829.1925,0.2207,0.159,0.4155,0.2741,0.4998,0.4897,0.3073,0.6,197476144,36410078,-0.0302,-0.2867,1
TXN-2022-2200,2022-02-14,Murabaha,Qishloq xo'jaligi,Toshkent,685,31,7.1,0.3154,2,0,2,Ko'chmas mulk,0.5966,1.071,0.1644,36,142302789,310357824,0.6039,0.4619,0.8761,0.2048,0.2148,1,0.3958,8,0,,0.1165,0.1008,0.0262,0.2281,0.0624,0.9339,0.6287,1146.3052,0.4196,1.3993,0.1882,0.3026,0.0,0.5085,0.0891,0.45,310357824,12441757,-0.0121,0.2955,1
TXN-2021-2201,2021-09-09,Sukuk,Qurilish,Buxoro,622,46,15.5,0.1818,1,0,3,Boshqa,0.714,3.444,0.13,36,136015300,96257575,0.4354,0.2188,0.7004,0.123,0.0587,1,0.3908,3,0,AAA,0.0681,0.0762,0.0444,0.2105,0.0955,0.9287,0.2449,869.9528,0.1818,1.8811,0.1298,0.2422,0.0,0.5731,0.0216,0.28,96257575,583239,-0.0071,0.0003,0
TXN-2021-2202,2021-10-05,Murabaha,Qurilish,Toshkent,488,21,7.5,0.2871,4,2,5,Ko'chmas mulk,0.6038,6.498,0.0752,24,342000775,113379527,0.3761,0.2166,0.9207,0.0851,0.0759,1,0.1403,4,0,,0.1374,0.1368,0.0421,0.1689,0.0493,1.0229,0.7804,806.8886,0.161,0.5437,0.1733,0.2636,0.4999,0.7724,0.0587,0.45,113379527,2996872,-0.0142,-0.3987,0
TXN-2021-2203,2021-06-01,Musharaka,Xizmat,Andijon,608,30,2.8,0.5432,1,0,4,Sanoat uskunasi,0.6871,2.354,0.1548,60,634651183,262134755,0.7914,0.3856,0.8089,0.0879,0.2078,1,0.5525,3,0,,0.2073,0.096,0.0515,0.25,0.0907,1.0392,0.5171,883.5816,0.2957,0.7428,0.3733,0.2945,0.0,0.5697,0.2078,0.6,262134755,32689365,-0.0215,0.1194,1
TXN-2023-2204,2023-07-15,Murabaha,Savdo,Toshkent,712,28,7.5,0.3907,2,1,4,Transport,0.5426,3.039,0.2456,36,132971444,309168301,0.6684,0.5483,0.6885,0.2168,0.1492,1,0.5526,5,0,,0.1273,0.105,0.0182,0.25,0.0539,1.0178,0.642,1309.7479,0.366,1.9145,0.212,0.3368,0.4998,0.4365,0.0308,0.45,309168301,4280379,-0.0132,0.908,0
TXN-2021-2205,2021-12-20,Ijara,Qishloq xo'jaligi,Buxoro,619,25,0.5,0.4693,0,0,3,Ko'chmas mulk,0.4847,5.023,0.1369,48,230919001,107709885,0.5586,0.4377,0.9295,0.0949,0.2018,1,0.5576,3,1,,0.106,0.0681,0.0372,0.25,0.0348,1.1366,0.5423,1274.452,0.2967,1.279,0.2275,0.2809,0.0,0.6537,0.0229,0.35,107709885,862185,-0.011,0.065,0
TXN-2024-2206,2024-12-31,Sukuk,IT,Toshkent,624,35,2.9,0.2223,4,2,3,Moliyaviy aktiv,0.6052,4.639,0.1327,24,281617680,138016704,0.5357,0.3218,0.6253,0.0493,0.2335,1,0.3914,3,0,AAA,0.093,0.0753,0.0866,0.222,0.0667,0.941,0.3566,1029.4049,0.2827,1.4123,0.1345,0.2107,0.4999,0.4485,0.0221,0.28,138016704,852983,-0.0096,0.0289,0
TXN-2023-2207,2023-07-01,Murabaha,IT,Samarqand,728,41,3.1,0.4284,3,1,4,Sanoat uskunasi,0.6477,1.083,0.2052,60,183299767,416780646,0.3907,0.2807,0.7672,0.1971,0.1081,1,0.6798,1,0,,0.1176,0.0976,0.0679,0.1486,0.0691,0.9183,0.5725,1122.2692,0.3052,1.7295,0.2775,0.1783,0.3332,0.533,0.0535,0.45,416780646,10025225,-0.0122,0.639,0
TXN-2021-2208,2021-06-29,Sukuk,Qishloq xo'jaligi,Andijon,584,45,1.1,0.3444,1,0,2,Ko'chmas mulk,0.5426,11.979,0.0879,24,220186348,274217511,0.751,0.4312,0.7274,0.1395,0.0737,1,0.5743,3,0,A,0.0566,0.0964,0.058,0.0851,0.0185,0.9636,0.7154,1074.3383,0.2132,1.5256,0.1869,0.1235,0.0,0.5723,0.0391,0.28,274217511,3001949,-0.0059,-0.7435,0
TXN-2024-2209,2024-10-28,Murabaha,Savdo,Toshkent,513,40,0.5,0.2567,3,0,4,Transport,0.6235,0.072,0.2336,48,132007988,66824294,0.5467,0.3583,0.959,0.3029,0.286,1,0.3355,0,0,,0.0604,0.0658,0.0494,0.0842,0.0851,1.1462,0.5848,821.5156,0.5889,3.8061,0.16,0.1006,0.0,0.3942,0.0456,0.45,66824294,1372441,-0.0063,1.7159,0
TXN-2022-2210,2022-10-17,Sukuk,Xizmat,Toshkent,631,31,0.9,0.3262,0,0,3,Sanoat uskunasi,0.744,10.801,0.0565,60,294491531,44636254,0.7974,0.3202,0.7702,0.0897,0.0964,1,0.5342,3,0,BBB,0.061,0.0788,0.0499,0.25,0.0746,1.1421,0.2764,847.0097,0.1862,0.9122,0.2426,0.279,0.0,0.6268,0.0302,0.28,44636254,377113,-0.0063,-1.2039,0
TXN-2024-2211,2024-09-29,Ijara,Qurilish,Toshkent,603,41,6.4,0.4622,0,0,4,Ko'chmas mulk,0.6303,0.706,0.1353,48,271336934,122232446,0.4302,0.5797,0.9163,0.4002,0.4,0,0.6068,6,1,,0.1234,0.1157,0.0663,0.25,0.085,0.9639,0.4404,955.2001,0.8002,1.0874,0.2913,0.2994,0.0,0.183,0.1239,0.35,122232446,5302392,-0.0128,0.0427,1
TXN-2022-2212,2022-12-13,Ijara,Qurilish,Toshkent,562,39,9.7,0.402,3,0,2,Tovar,0.3986,1.451,0.1304,48,354164901,75479518,0.4533,0.5655,0.8201,0.0561,0.0293,1,0.6441,4,0,,0.1143,0.0965,0.0588,0.25,0.0623,0.8922,0.4557,1406.3061,0.0854,1.1311,0.1603,0.2877,0.0,0.7501,0.0729,0.35,75479518,1925902,-0.0118,0.0032,0
TXN-2024-2213,2024-12-24,Murabaha,Qurilish,Toshkent,630,47,26.6,0.3465,0,0,2,Ko'chmas mulk,0.6819,5.379,0.0959,36,216483542,205905458,0.5992,0.2933,0.9208,0.0558,0.2436,1,0.3893,2,0,,0.14,0.1197,0.0418,0.0655,0.0761,1.0763,0.6097,922.5852,0.2994,0.6799,0.2362,0.1434,0.0,0.6451,0.113,0.45,205905458,10472476,-0.0145,-0.2438,1
TXN-2021-2214,2021-05-13,Sukuk,Savdo,Boshqa,686,45,2.6,0.2806,1,0,5,Ko'chmas mulk,0.6775,0.7,0.0814,48,375281028,244560540,0.2871,0.6,0.8742,0.1293,0.2094,1,0.3923,1,0,BBB,0.0594,0.0822,0.0725,0.1976,0.0786,0.9937,0.5416,1010.9869,0.3387,1.349,0.1901,0.2072,0.0,0.5782,0.0053,0.28,244560540,364154,-0.0062,-0.8174,0
TXN-2024-2215,2024-02-01,Ijara,Qurilish,Boshqa,644,38,5.5,0.1751,4,0,5,Ko'chmas mulk,0.6735,0.637,0.1016,12,299835793,177556598,0.5389,0.6,0.8674,0.3007,0.2662,1,0.197,5,1,,0.1066,0.0737,0.0451,0.25,0.0688,1.105,0.442,954.7211,0.5668,0.9439,0.118,0.2786,0.0,0.3757,0.0258,0.35,177556598,1603579,-0.011,-0.2663,0
TXN-2024-2216,2024-01-16,Murabaha,Xizmat,Toshkent,671,29,16.6,0.4677,1,1,3,Ko'chmas mulk,0.3161,2.576,0.0822,24,513473164,84434995,0.3685,0.6,0.803,0.2436,0.0625,1,0.4126,3,0,,0.0932,0.0682,0.0763,0.25,0.0364,1.045,0.4107,2115.7539,0.3061,0.8725,0.1478,0.2419,0.999,0.5572,0.0523,0.45,84434995,1989036,-0.0097,-0.5128,0
TXN-2022-2217,2022-08-18,Ijara,Savdo,Andijon,799,31,1.1,0.3883,1,0,4,Ko'chmas mulk,0.6981,3.056,0.0776,48,208726711,60986704,0.5659,0.3465,0.8151,0.1439,0.0856,1,0.3658,2,1,,0.0952,0.0602,0.0354,0.25,0.054,0.9922,0.7213,1142.8517,0.2295,0.8067,0.2711,0.2748,0.0,0.628,0.0162,0.35,60986704,346444,-0.0099,-0.5504,0
TXN-2022-2218,2022-09-07,Murabaha,Qurilish,Andijon,615,32,7.6,0.3948,0,0,4,Boshqa,0.7132,0.019,0.1272,84,430813075,235750040,0.7851,0.6,0.8393,0.1794,0.1742,1,0.2316,4,0,,0.0878,0.0886,0.0407,0.1162,0.1073,1.0184,0.8736,861.0775,0.3536,1.4315,0.2816,0.1641,0.0,0.5425,0.0508,0.45,235750040,5389743,-0.0091,-0.0324,0
TXN-2021-2219,2021-11-19,Sukuk,Qishloq xo'jaligi,Buxoro,668,34,8.4,0.4924,2,0,2,Ko'chmas mulk,0.7433,1.497,0.0879,36,213895019,265140434,0.4827,0.3686,0.5704,0.3539,0.1932,1,0.4198,1,0,A,0.0825,0.0942,0.0739,0.1252,0.0757,1.0676,0.698,897.5352,0.5471,1.0529,0.366,0.1455,0.0,0.2583,0.1007,0.28,265140434,7477193,-0.0085,-0.5109,0
TXN-2024-2220,2024-12-28,Murabaha,Savdo,Buxoro,601,40,0.6,0.2993,1,0,3,Ko'chmas mulk,0.5957,1.679,0.1137,48,359577926,322194257,0.4768,0.3878,0.6984,0.1493,0.0923,0,0.7539,2,0,,0.0986,0.0834,0.0453,0.1429,0.0911,0.9659,0.5578,1007.259,0.2416,1.1424,0.1783,0.181,0.0,0.5297,0.0847,0.45,322194257,12279217,-0.0102,-0.1649,1
TXN-2024-2221,2024-12-24,Ijara,Qishloq xo'jaligi,Samarqand,573,45,11.9,0.3326,2,0,3,Ko'chmas mulk,0.4053,0.793,0.145,48,543030867,121128700,0.7172,0.6,0.5904,0.1485,0.1358,1,0.7905,1,1,,0.1135,0.1091,0.0803,0.25,0.062,1.0446,0.3639,1410.2292,0.2843,1.2659,0.1348,0.2787,0.0,0.4225,0.0739,0.35,121128700,3132508,-0.0118,0.1318,0
TXN-2024-2222,2024-12-05,Musharaka,Xizmat,Toshkent,595,37,10.1,0.254,1,0,4,Sanoat uskunasi,0.3221,1.975,0.135,120,495187400,139219386,0.5247,0.6,0.8806,0.4683,0.1715,1,0.2081,8,0,,0.2749,0.0833,0.0678,0.25,0.0569,0.9982,0.6152,1841.8179,0.6398,0.4891,0.0818,0.2655,0.0,0.3172,0.1657,0.6,139219386,13844090,-0.0285,0.018,0
TXN-2024-2223,2024-07-30,Murabaha,Savdo,Toshkent,604,38,0.5,0.4468,3,1,4,Tovar,0.8042,0.42,0.1507,60,216519105,261896515,0.4004,0.5158,0.8707,0.1922,0.0582,1,0.316,1,0,,0.1109,0.0809,0.0781,0.25,0.0372,0.9456,0.7176,750.1426,0.2504,1.3466,0.3593,0.2527,0.3332,0.6527,0.0794,0.45,261896515,9361338,-0.0115,0.1867,0
TXN-2021-2224,2021-12-23,Murabaha,Savdo,Samarqand,675,39,0.6,0.1317,1,1,5,Tovar,0.5772,0.977,0.14,48,178504470,149637336,0.519,0.4449,0.6424,0.1426,0.1849,1,0.3515,2,0,,0.0766,0.077,0.0546,0.25,0.0392,0.9713,0.8409,1167.3755,0.3276,1.8034,0.076,0.2724,0.999,0.432,0.026,0.45,149637336,1753465,-0.0079,0.13,0
TXN-2023-2225,2023-01-11,Murabaha,Qishloq xo'jaligi,Toshkent,844,32,0.5,0.2346,2,0,4,Ko'chmas mulk,0.7594,3.123,0.1274,24,438202491,99408117,0.4891,0.2332,0.6543,0.3521,0.0823,1,0.6087,2,0,,0.1092,0.1078,0.0376,0.1945,0.0698,1.0489,0.6209,1109.9355,0.4344,1.1561,0.1781,0.2647,0.0,0.3701,0.0362,0.45,99408117,1621592,-0.0113,-0.024,0
TXN-2023-2226,2023-11-08,Musharaka,Qurilish,Namangan,584,28,2.4,0.2774,2,0,5,Sanoat uskunasi,0.3113,5.174,0.0979,36,186400859,82486005,0.7234,0.1409,0.9269,0.3495,0.2952,1,0.3958,1,0,,0.2482,0.092,0.0393,0.25,0.0891,0.9486,0.5605,1870.1871,0.6447,0.3929,0.0863,0.3028,0.0,0.3293,0.0788,0.6,82486005,3897831,-0.0257,-0.1293,0
TXN-2022-2227,2022-04-05,Murabaha,Qurilish,Buxoro,609,21,4.3,0.3037,2,0,5,Sanoat uskunasi,0.6129,2.225,0.1332,24,443153312,245392564,0.6654,0.2123,0.9791,0.1954,0.0373,1,0.6869,3,0,,0.1108,0.1015,0.0753,0.25,0.0481,1.0365,0.6057,991.9504,0.2327,1.1914,0.1862,0.2762,0.0,0.7513,0.0196,0.45,245392564,2160231,-0.0115,0.0286,0
TXN-2021-2228,2021-09-06,Musharaka,Qurilish,Andijon,639,31,4.6,0.213,0,1,5,Transport,0.7095,0.194,0.1415,60,119459008,120988703,0.6357,0.2261,0.5708,0.1849,0.0664,1,0.2422,3,0,,0.2525,0.1266,0.0473,0.2085,0.0416,1.103,0.8631,899.3817,0.2513,0.5581,0.1511,0.2878,1000.0,0.4273,0.1687,0.6,120988703,12244768,-0.0262,0.0455,0
TXN-2022-2229,2022-02-16,Murabaha,Qishloq xo'jaligi,Samarqand,678,42,1.9,0.3347,2,1,3,Transport,0.7612,2.839,0.1785,36,325138117,101390561,0.7236,0.308,0.8203,0.186,0.1103,1,0.2602,3,0,,0.1323,0.14,0.0588,0.1297,0.0719,0.8205,0.6152,889.4762,0.2962,1.3386,0.2548,0.2109,0.4998,0.5773,0.0827,0.45,101390561,3774345,-0.0137,0.3662,0
